timestamp,open,high,low,close,volume,Ticker
2012-10-31,116.92,118.38,109.03,110.2407,129445500,CVX
2012-09-28,112.03,118.53,110.59,116.56,117894900,CVX
2012-08-31,109.72,113.87,108.47,112.16,112997400,CVX
2012-07-31,105.59,110.82,103.29,109.58,134265900,CVX
2012-06-29,96.65,105.51,95.73,105.5,157272500,CVX
2012-05-31,106.74,108.79,96.68,98.31,162164600,CVX
2012-04-30,106.85,108.79,100.51,106.56,119736700,CVX
2012-03-30,109.17,112.28,104.85,107.21,146979700,CVX
2012-02-29,104.42,110.92,102.68,109.12,130980800,CVX
2012-01-31,108.74,110.99,102.08,103.12,157208700,CVX
2011-12-30,102.82,108.49,99.32,106.4,159952000,CVX
2011-11-30,101.47,109.0,92.29,102.82,224716300,CVX
2011-10-31,91.93,110.01,86.68,105.05,207893500,CVX
2011-09-30,99.01,100.58,88.56,92.59,233101200,CVX
2011-08-31,106.08,106.13,87.3,98.84,314157800,CVX
2011-07-29,102.71,109.75,102.01,104.02,142457300,CVX
2011-06-30,104.73,104.95,97.0,102.84,175644000,CVX
2011-05-31,109.48,109.5799,99.61,104.91,170799200,CVX
2011-04-29,108.29,109.94,103.04,109.44,132781700,CVX
2011-03-31,104.07,109.65,97.6,107.49,206698800,CVX
2011-02-28,95.63,103.94,95.17,103.75,181393300,CVX
2011-01-31,91.66,95.19,90.12,94.93,150552000,CVX
2010-12-31,82.15,92.39,81.75,91.25,157936600,CVX
2010-11-30,83.15,86.19,80.41,80.97,213965000,CVX
2010-10-29,81.89,85.79,80.682,82.6,177635700,CVX
2010-09-30,75.36,82.19,75.24,81.05,168273400,CVX
2010-08-31,77.62,79.48,72.57,74.08,197948600,CVX
2010-07-30,68.19,76.37,66.83,76.21,233122800,CVX
2010-06-30,73.56,77.25,67.8,67.86,295860300,CVX
2010-05-28,81.96,83.41,70.8,73.87,298278800,CVX
2010-04-30,76.4,83.14,76.34,81.44,207104600,CVX
2010-03-31,72.63,76.14,72.39,75.83,215133500,CVX
2010-02-26,72.7,74.58,69.55,72.3,229392800,CVX
2010-01-29,78.2,81.09,71.75,72.12,207150500,CVX
2009-12-31,79.1,79.415,76.19,76.99,164806800,CVX
2009-11-30,76.86,79.82,75.56,78.04,179018400,CVX
2009-10-30,70.4,78.5,67.87,76.54,220554700,CVX
2009-09-30,69.69,73.37,67.96,70.43,195315600,CVX
2009-08-31,70.26,71.5,66.06,69.94,200750700,CVX
2009-07-31,66.93,69.69,60.88,69.47,249912200,CVX
2009-06-30,67.8,72.75,65.22,66.25,279382000,CVX
2009-05-29,66.06,70.94,63.57,66.67,246228400,CVX
2009-04-30,66.0,71.29,63.06,66.1,257762000,CVX
2009-03-31,59.37,70.92,56.12,67.24,388024700,CVX
2009-02-27,69.82,75.56,60.57,60.71,306343300,CVX
2009-01-30,74.23,78.45,68.0,70.52,299215300,CVX
2008-12-31,76.5,81.92,68.22,73.97,392060500,CVX
2008-11-28,73.44,80.0,64.27,79.01,404340000,CVX
2008-10-31,81.51,83.7,55.5,74.6,559132000,CVX
2008-09-30,84.49,89.75,77.5,82.48,359297300,CVX
2008-08-29,83.98,89.1,80.85,86.32,265905400,CVX
2008-07-31,98.26,100.0,81.46,84.56,350454500,CVX
2008-06-30,98.82,102.15,95.53,99.13,272784700,CVX
2008-05-30,94.86,104.63,93.43,99.15,278381200,CVX
2008-04-30,85.32,97.28,84.57,96.15,236055600,CVX
2008-03-31,87.07,89.0,80.87,85.36,256239300,CVX
2008-02-29,84.93,89.29,76.51,86.66,244762400,CVX
2008-01-31,94.3,95.21,76.4,83.25,280771300,CVX
2007-12-31,87.55,95.2,86.74,93.33,161828900,CVX
2007-11-30,90.05,91.48,81.92,87.77,230790200,CVX
2007-10-31,93.3,94.53,86.72,91.51,212337600,CVX
2007-09-28,87.19,95.5,85.91,93.58,184632700,CVX
2007-08-31,85.26,89.5,78.25,87.76,292087500,CVX
2007-07-31,84.7,95.0,83.6,85.26,235495900,CVX
2007-06-29,81.9,85.19,79.12,84.24,195062800,CVX
2007-05-31,77.99,83.56,77.42,81.49,204363600,CVX
2007-04-30,74.06,79.07,74.05,77.79,181481200,CVX
2007-03-30,67.32,74.98,64.99,73.96,236539500,CVX
2007-02-28,73.25,74.96,68.02,68.52,183737800,CVX
2007-01-31,73.22,73.44,68.48,72.88,192732400,CVX
2006-12-29,72.33,76.2,71.83,73.53,152610700,CVX
2006-11-30,67.2,72.96,66.51,72.32,185434400,CVX
2006-10-31,64.9,68.5,62.22,67.2,198843400,CVX
2006-09-29,64.72,67.15,60.72,64.86,196629800,CVX
2006-08-31,65.75,68.24,64.15,64.4,182220800,CVX
2006-07-31,62.3,68.47,62.26,65.78,187025100,CVX
2006-06-30,59.79,62.98,55.41,62.06,220819100,CVX
2006-05-31,61.59,63.65,56.63,59.79,221284800,CVX
2006-04-28,58.35,61.94,58.0,61.02,152213700,CVX
2006-03-31,56.72,59.29,53.76,57.97,208380900,CVX
2006-02-28,59.38,59.8,55.41,56.48,188484800,CVX
2006-01-31,57.25,62.72,57.06,59.38,199250500,CVX
2005-12-30,57.7,60.5,55.44,56.77,161895300,CVX
2005-11-30,57.07,59.58,55.0,57.31,181413600,CVX
2005-10-31,65.25,65.49,54.8,57.07,239734300,CVX
2005-09-30,63.0,65.98,61.67,64.73,172013300,CVX
2005-08-31,58.11,63.13,57.79,61.4,212698500,CVX
2005-07-29,56.35,59.67,56.11,58.01,132757200,CVX
2005-06-30,54.17,59.48,53.8,55.92,182043800,CVX
2005-05-31,51.95,56.33,49.81,53.78,175197700,CVX
2005-04-29,59.18,59.42,50.65,52.0,223928100,CVX
2005-03-31,62.08,62.13,56.74,58.31,178182000,CVX
2005-02-28,54.65,63.15,54.63,62.08,113560400,CVX
2005-01-31,52.46,54.55,50.4,54.4,108787600,CVX
2004-12-31,54.69,54.9,50.99,52.51,116209000,CVX
2004-11-30,53.06,55.21,51.8,54.6,116588100,CVX
2004-10-29,53.61,56.07,51.91,53.06,113139200,CVX
2004-09-30,97.6,101.45,50.27,53.64,114212350,CVX
2004-08-31,95.65,98.85,92.42,97.5,71233700,CVX
2004-07-30,94.05,96.5,92.75,95.65,54364700,CVX
2004-06-30,90.81,95.0,89.53,94.11,65948800,CVX
2004-05-28,91.61,94.65,88.02,90.4,67610500,CVX
2004-04-30,87.95,94.16,87.9,91.5,64143000,CVX
2004-03-31,88.75,91.42,84.34,87.78,62504600,CVX
2004-02-27,86.32,88.99,84.27,88.35,42584700,CVX
2004-01-30,86.48,88.52,83.99,86.35,58910000,CVX
2003-12-31,76.62,86.99,75.25,86.39,59434000,CVX
2003-11-28,74.55,75.85,71.14,75.1,44025100,CVX
2003-10-31,71.6,75.0,71.0,74.3,57883600,CVX
2003-09-30,72.98,74.56,70.7,71.45,52694200,CVX
2003-08-29,72.29,74.2905,70.05,72.87,49473100,CVX
2003-07-31,72.2,73.58,70.9,72.11,55108500,CVX
2003-06-30,71.5,76.23,71.03,72.2,60865500,CVX
2003-05-30,63.15,71.4,62.13,70.94,82379200,CVX
2003-04-30,64.81,65.95,62.52,62.81,62981400,CVX
2003-03-31,64.53,66.65,61.7,64.65,75873100,CVX
2003-02-28,64.41,66.02,62.22,64.17,57279500,CVX
2003-01-31,67.2,70.4,61.31,64.4,75309500,CVX
2002-12-31,67.2,69.13,65.73,66.48,56845700,CVX
2002-11-29,67.75,69.65,65.41,67.03,68286900,CVX
2002-10-31,69.85,75.43,66.3,67.63,77028300,CVX
2002-09-30,75.25,76.5,68.2,69.25,56431700,CVX
2002-08-30,73.75,80.0,67.6,76.63,63834000,CVX
2002-07-31,88.5,88.93,65.64,75.0,93704300,CVX
2002-06-28,87.95,88.75,85.0,88.5,51228900,CVX
2002-05-31,86.72,90.5,86.45,87.25,52507400,CVX
2002-04-30,90.69,91.04,83.55,86.71,52917700,CVX
2002-03-28,84.44,91.6,84.2,90.27,50053300,CVX
2002-02-28,85.6,85.6,80.8,84.44,50744600,CVX
2002-01-31,89.61,90.5,81.1,83.8,57956400,CVX
2001-12-31,86.91,91.05,83.58,89.61,51142600,CVX
2001-11-30,88.55,90.22,82.0,85.01,66422300,CVX
2001-10-31,83.85,93.77,82.08,88.55,81474500,CVX
2001-09-28,91.1,93.31,78.6,84.75,62317100,CVX
2001-08-31,91.55,93.61,89.4,90.75,52870200,CVX
2001-07-31,90.49,92.54,84.75,91.39,53206900,CVX
2001-06-29,96.5,98.4,87.94,90.5,51531400,CVX
2001-05-31,95.71,98.49,90.67,96.05,48613600,CVX
2001-04-30,87.8,97.94,84.59,96.56,52235200,CVX
2001-03-30,85.66,93.45,85.33,87.8,58937800,CVX
2001-02-28,83.28,87.49,81.56,85.66,41100000,CVX
2001-01-31,85.19,86.94,78.44,83.28,47956000,CVX
2000-12-29,82.44,86.94,78.19,84.44,40283300,CVX
2000-11-30,82.75,86.0,80.31,81.88,32845800,CVX
2000-10-31,86.19,88.94,78.5,82.13,53643700,CVX
2000-09-29,84.69,92.31,81.56,85.25,38001600,CVX
2000-08-31,78.5,89.69,77.63,84.52,31569800,CVX
2000-07-31,85.0,87.56,76.88,78.98,33441800,CVX
2000-06-30,92.44,94.69,84.56,84.81,35607800,CVX
2000-05-31,85.5,94.88,85.5,92.38,30692800,CVX
2000-04-28,92.63,93.75,82.31,85.13,31502600,CVX
2000-03-31,74.56,94.25,72.63,92.44,51176100,CVX
2000-02-29,83.38,84.44,69.94,74.69,42961800,CVX
2000-01-31,85.88,90.88,80.75,83.63,37687500,CVX
1999-12-31,88.75,92.75,83.94,86.63,27654000,CVX
2021-01-08,40.17,40.945,38.3306,40.02,58955486,DAL
2020-12-31,40.79,43.76,38.84,40.21,276155159,DAL
2020-11-30,30.62,42.19,29.67,40.25,385740408,DAL
2020-10-30,30.99,34.04,28.74,30.64,365093707,DAL
2020-09-30,30.02,35.07,27.92,30.58,464976526,DAL
2020-08-31,24.85,32.21,24.3817,30.85,465659764,DAL
2020-07-31,29.02,29.85,24.425,24.97,570305946,DAL
2020-06-30,25.33,37.24,25.0826,28.05,1327217278,DAL
2020-05-29,24.95,27.85,17.51,25.21,1169125576,DAL
2020-04-30,26.59,27.6,20.76,25.91,1341930064,DAL
2020-03-31,46.22,49.97,19.1,28.53,821836443,DAL
2020-02-28,56.2,60.03,45.03,46.13,165180185,DAL
2020-01-31,58.93,62.48,55.43,55.74,173015984,DAL
2019-12-31,57.25,59.92,54.54,58.48,100395107,DAL
2019-11-29,55.55,58.43,55.1238,57.31,105637662,DAL
2019-10-31,58.05,58.68,51.07,55.08,183232339,DAL
2019-09-30,57.44,60.58,56.65,57.6,107695454,DAL
2019-08-30,61.31,61.77,55.57,57.86,113400534,DAL
2019-07-31,57.3,63.4369,57.25,61.04,145663667,DAL
2019-06-28,51.48,57.42,51.41,56.75,100206040,DAL
2019-05-31,58.2,58.51,51.3094,51.5,87102758,DAL
2019-04-30,51.82,58.99,51.5243,58.29,148508731,DAL
2019-03-29,49.37,52.08,48.215,51.65,166810146,DAL
2019-02-28,49.63,52.22,49.54,49.58,128871253,DAL
2019-01-31,49.25,50.45,45.08,49.43,199935882,DAL
2018-12-31,61.0,61.07,47.9,49.9,145417111,DAL
2018-11-30,54.93,61.32,54.75,60.71,131488700,DAL
2018-10-31,57.99,58.14,49.68,54.73,186772730,DAL
2018-09-28,58.5,60.23,55.6935,57.83,100806677,DAL
2018-08-31,54.79,58.87,52.935,58.48,96065439,DAL
2018-07-31,49.25,55.05,48.52,54.42,150824580,DAL
2018-06-29,54.42,55.84,49.05,49.54,134357275,DAL
2018-05-31,52.27,56.115,51.09,54.05,138665761,DAL
2018-04-30,54.59,56.02,50.95,52.22,166930308,DAL
2018-03-29,53.87,57.3068,51.81,54.81,135176483,DAL
2018-02-28,56.51,57.18,48.52,53.9,155326054,DAL
2018-01-31,56.29,60.79,53.88,56.77,214242269,DAL
2017-12-29,52.55,56.84,51.7618,56.0,135191805,DAL
2017-11-30,50.19,53.5,48.33,52.92,118971856,DAL
2017-10-31,48.35,54.06,47.9,50.03,158447440,DAL
2017-09-29,47.42,49.28,44.59,48.22,163286293,DAL
2017-08-31,49.78,51.55,45.0,47.19,163761127,DAL
2017-07-31,54.26,55.75,49.26,49.36,159647634,DAL
2017-06-30,49.32,54.53,49.3,53.74,170152469,DAL
2017-05-31,45.59,50.95,45.4,49.13,161517253,DAL
2017-04-28,46.0,47.55,43.81,45.44,173648862,DAL
2017-03-31,50.41,51.865,44.47,45.96,215944192,DAL
2017-02-28,47.48,51.96,46.48,49.93,133418185,DAL
2017-01-31,49.37,52.0,46.57,47.24,165024024,DAL
2016-12-30,47.96,52.76,47.585,49.19,153607446,DAL
2016-11-30,41.84,49.41,41.55,48.18,205684375,DAL
2016-10-31,39.25,42.41,37.91,41.77,238841995,DAL
2016-09-30,37.0,40.23,36.32,39.36,199626997,DAL
2016-08-31,38.92,39.51,35.84,36.75,220488267,DAL
2016-07-29,36.41,41.35,34.075,38.75,235474803,DAL
2016-06-30,43.35,43.71,32.6,36.43,286388837,DAL
2016-05-31,42.11,44.66,40.64,43.46,213289627,DAL
2016-04-29,47.5,49.8,41.22,41.67,220558502,DAL
2016-03-31,48.73,50.5,46.01,48.68,179560417,DAL
2016-02-29,44.73,49.45,40.03,48.24,206988650,DAL
2016-01-29,49.42,49.75,42.42,44.29,237510575,DAL
2015-12-31,46.81,52.77,46.58,50.69,196552910,DAL
2015-11-30,50.9,52.0,46.37,46.46,161452421,DAL
2015-10-30,44.71,51.66,43.35,50.84,212328853,DAL
2015-09-30,43.95,48.18,43.3,44.87,185900421,DAL
2015-08-31,44.68,48.3,34.61,43.78,206512154,DAL
2015-07-31,41.75,46.64,38.81,44.34,241299062,DAL
2015-06-30,43.21,44.79,38.97,41.08,254242057,DAL
2015-05-29,44.81,47.98,41.72,42.92,265736415,DAL
2015-04-30,43.67,47.38,41.02,44.64,248176819,DAL
2015-03-31,45.09,47.63,42.6,44.96,250277905,DAL
2015-02-27,47.1,48.27,43.35,44.52,254874127,DAL
2015-01-30,49.92,51.06,44.4701,47.31,236878262,DAL
2014-12-31,46.55,50.159,43.9,49.19,274567227,DAL
2014-11-28,40.28,47.19,40.23,46.67,222563370,DAL
2014-10-31,35.35,40.4,30.12,40.23,500860260,DAL
2014-09-30,39.8,40.97,35.18,36.15,232414791,DAL
2014-08-29,37.38,40.77,34.59,39.58,192971500,DAL
2014-07-31,39.0,40.41,34.77,37.46,317442000,DAL
2014-06-30,40.14,42.659,38.04,38.72,283535800,DAL
2014-05-30,37.0,40.69,36.56,39.91,188943700,DAL
2014-04-30,34.93,37.465,30.54,36.83,277516500,DAL
2014-03-31,32.39,35.85,31.9,34.65,243481200,DAL
2014-02-28,30.64,33.95,29.12,33.21,218743500,DAL
2014-01-31,27.26,32.92,27.26,30.61,306830600,DAL
2013-12-31,29.0,29.42,26.4,27.47,249242500,DAL
2013-11-29,26.46,29.435,26.05,28.98,263298600,DAL
2013-10-31,23.68,26.72,23.63,26.38,313710900,DAL
2013-09-30,20.05,24.1,19.57,23.59,524337300,DAL
2013-08-30,21.53,22.05,18.53,19.73,307844600,DAL
2013-07-31,18.8,22.01,18.3,21.23,200654800,DAL
2013-06-28,18.12,19.05,16.94,18.71,179688400,DAL
2013-05-31,17.26,19.43,16.679,18.01,266439500,DAL
2013-04-30,16.43,17.33,13.94,17.14,376827200,DAL
2013-03-28,14.26,17.25,14.26,16.51,238636500,DAL
2013-02-28,13.97,14.9,13.16,14.27,235243800,DAL
2013-01-31,12.07,14.2,11.97,13.89,306972100,DAL
2012-12-31,9.99,12.05,9.5,11.87,260632000,DAL
2012-11-30,9.64,10.5,9.21,10.0,186004300,DAL
2012-10-31,9.12,10.49,9.11,9.63,215469500,DAL
2012-09-28,8.66,9.7,8.42,9.16,200072700,DAL
2012-08-31,9.49,9.93,8.455,8.65,277357400,DAL
2012-07-31,11.11,11.25,9.08,9.65,265618800,DAL
2012-06-29,12.02,12.04,9.89,10.95,291373700,DAL
2012-05-31,11.14,12.25,10.03,12.1,292242800,DAL
2012-04-30,9.88,11.12,9.775,10.96,224817200,DAL
2012-03-30,9.8,10.28,9.07,9.915,277353800,DAL
2012-02-29,10.68,11.58,9.4,9.81,211720500,DAL
2012-01-31,8.23,10.8799,7.83,10.55,264433700,DAL
2011-12-30,8.04,9.13,7.93,8.09,232763800,DAL
2011-11-30,8.2,8.495,7.08,8.12,263450700,DAL
2011-10-31,7.385,8.98,6.64,8.52,269119600,DAL
2011-09-30,7.55,8.57,7.06,7.5,242961900,DAL
2011-08-31,8.2,8.24,6.41,7.53,397106500,DAL
2011-07-29,9.24,9.41,7.28,7.89,318176700,DAL
2011-06-30,10.08,10.18,9.1,9.17,295128600,DAL
2011-05-31,10.66,11.6,9.91,10.08,331129700,DAL
2011-04-29,9.89,10.7,8.91,10.38,375167700,DAL
2011-03-31,11.26,11.64,9.71,9.8,452248800,DAL
2011-02-28,11.75,12.13,10.37,11.24,341922300,DAL
2011-01-31,12.69,13.21,11.11,11.67,324281300,DAL
2010-12-31,13.96,14.1,12.15,12.6,198093300,DAL
2010-11-30,13.9,14.54,12.87,13.68,206887700,DAL
2010-10-29,11.75,14.1,10.96,13.885,230192000,DAL
2010-09-30,10.83,12.0,10.4,11.64,163448700,DAL
2010-08-31,12.08,12.8,9.6,10.46,190329500,DAL
2010-07-30,11.97,12.4,10.4,11.88,214598200,DAL
2010-06-30,13.31,14.5,11.24,11.75,242373500,DAL
2010-05-28,12.3,14.48,10.9,13.58,291751900,DAL
2010-04-30,14.63,14.94,11.95,12.08,320889200,DAL
2010-03-31,12.93,14.9,12.33,14.59,236270900,DAL
2010-02-26,12.37,13.2125,10.93,12.92,215161100,DAL
2010-01-29,11.22,13.73,10.95,12.23,334450000,DAL
2009-12-31,8.31,12.08,8.2,11.38,326898000,DAL
2009-11-30,7.14,8.19,6.78,8.19,155565700,DAL
2009-10-30,8.95,9.2,6.92,7.14,277153900,DAL
2009-09-30,7.12,9.88,6.74,8.96,317881100,DAL
2009-08-31,7.04,7.79,6.55,7.22,203721800,DAL
2009-07-31,5.82,6.95,5.56,6.93,236887900,DAL
2009-06-30,6.09,7.25,5.31,5.79,273395900,DAL
2009-05-29,6.28,7.88,5.4,5.81,285442300,DAL
2009-04-30,5.52,8.27,5.36,6.17,329175000,DAL
2009-03-31,4.85,6.45,3.51,5.63,302426500,DAL
2009-02-27,7.09,7.67,4.86,5.03,275129100,DAL
2009-01-30,11.31,12.65,6.74,6.9,268512000,DAL
2008-12-31,8.6,11.64,7.8,11.46,249927900,DAL
2008-11-28,11.14,12.0,6.29,8.81,255987000,DAL
2008-10-31,7.64,11.9,5.1,10.98,434949100,DAL
2008-09-30,9.32,10.1,6.46,7.45,413846300,DAL
2008-08-29,7.81,10.26,6.92,8.13,366022300,DAL
2008-07-31,5.47,8.79,4.0,7.54,414284600,DAL
2008-06-30,6.25,7.03,4.797,5.7,294082900,DAL
2008-05-30,8.64,9.02,5.37,6.15,217144800,DAL
2008-04-30,8.95,10.89,6.5,8.51,259364300,DAL
2008-03-31,12.68,14.6,7.94,8.6,145022500,DAL
2008-02-29,16.8,18.99,13.24,13.35,86989700,DAL
2008-01-31,14.73,17.0,11.5,16.82,123823500,DAL
2007-12-31,19.75,20.0,14.04,14.89,75324400,DAL
2007-11-30,20.45,21.1,16.2,19.76,103365300,DAL
2007-10-31,18.0,21.05,17.81,20.8,77783500,DAL
2007-09-28,17.04,18.34,15.9,17.95,42781800,DAL
2007-08-31,18.0,19.5,14.94,16.88,79576300,DAL
2007-07-31,19.57,21.8,17.32,17.82,91511400,DAL
2007-06-29,19.1,19.89,18.02,19.7,80677500,DAL
2021-01-08,224.99,244.96,219.68,243.49,16862726,DHR
2020-12-31,226.01,228.0,219.67,222.14,48238691,DHR
2020-11-30,232.38,248.32,212.42,224.63,58996074,DHR
2020-10-30,217.01,240.51,211.425,229.54,48630386,DHR
2020-09-30,205.41,216.63,192.51,215.33,46990749,DHR
2020-08-31,205.0,209.38,198.12,206.47,34303069,DHR
2020-07-31,177.11,204.13,175.14,203.8,53110319,DHR
2020-06-30,165.74,178.73,164.31,176.83,58944344,DHR
2020-05-29,162.35,167.08,155.61,166.61,72429455,DHR
2020-04-30,133.36,170.64,127.7,163.46,75779547,DHR
2020-03-31,145.31,156.14,119.6,138.41,110964383,DHR
2020-02-28,162.0,166.4,141.22,144.58,50379870,DHR
2020-01-31,153.96,169.19,152.43,160.87,51714557,DHR
2019-12-31,146.49,154.0,144.07,153.48,558788468,DHR
2019-11-29,138.72,147.2,132.88,145.98,91861754,DHR
2019-10-31,144.25,145.36,134.42,137.82,47172860,DHR
2019-09-30,140.55,147.33,133.84,144.43,47770944,DHR
2019-08-30,140.84,143.38,134.11,142.09,43295696,DHR
2019-07-31,144.04,145.5,139.27,140.5,52478548,DHR
2019-06-28,132.2,144.57,131.21,142.92,45591436,DHR
2019-05-31,132.66,134.67,128.31,132.01,47878984,DHR
2019-04-30,133.15,134.5,124.01,132.44,56107653,DHR
2019-03-29,127.55,132.6,123.5,132.02,62604311,DHR
2019-02-28,110.93,127.84,107.56,127.02,68295058,DHR
2019-01-31,101.66,111.1,96.44,110.92,54290208,DHR
2018-12-31,110.5,110.86,94.59,103.12,64399079,DHR
2018-11-30,99.39,109.67,98.71,109.54,47277777,DHR
2018-10-31,109.18,110.13,95.44,99.4,68564660,DHR
2018-09-28,103.66,109.32,102.75,108.66,39620168,DHR
2018-08-31,102.6,103.82,99.05,103.54,46752485,DHR
2018-07-31,98.18,106.08,97.4,102.58,58360178,DHR
2018-06-29,100.1,104.13,97.09,98.68,52100563,DHR
2018-05-31,100.35,103.14,97.74,99.28,45780424,DHR
2018-04-30,97.62,103.98,95.02,100.32,46024276,DHR
2018-03-29,97.75,104.29,94.91,97.91,47413501,DHR
2018-02-28,100.92,102.53,91.84,97.78,55907291,DHR
2018-01-31,93.18,104.82,92.18,101.28,51086209,DHR
2017-12-29,94.49,95.16,92.04,92.82,42652325,DHR
2017-11-30,92.37,94.82,91.65,94.36,38120845,DHR
2017-10-31,86.0,92.47,83.81,92.27,58721293,DHR
2017-09-29,83.37,88.62,82.675,85.78,53173840,DHR
2017-08-31,81.54,83.59,78.97,83.42,56883475,DHR
2017-07-31,84.78,85.95,80.675,81.49,67645315,DHR
2017-06-30,85.27,87.0,83.65,84.39,59379850,DHR
2017-05-31,83.57,85.48,81.36,84.94,56528039,DHR
2017-04-28,85.66,86.99,81.575,83.33,63351199,DHR
2017-03-31,86.55,88.01,85.21,85.53,49015962,DHR
2017-02-28,84.55,86.33,82.56,85.55,39535442,DHR
2017-01-31,78.44,84.11,78.22,83.92,57017456,DHR
2016-12-30,78.13,80.62,76.27,77.84,69744919,DHR
2016-11-30,78.71,81.3,76.39,78.17,74349981,DHR
2016-10-31,77.96,81.245,75.71,78.55,64688422,DHR
2016-09-30,81.55,81.85,76.15,78.39,74018298,DHR
2016-08-31,81.24,82.64,79.86,81.41,49210710,DHR
2016-07-29,101.34,102.79,77.34,81.44,87472186,DHR
2016-06-30,97.77,101.0,96.84,101.0,62438027,DHR
2016-05-31,96.73,100.5,95.42,98.36,49095897,DHR
2016-04-29,94.345,97.52,92.45,96.75,46556265,DHR
2016-03-31,89.87,95.89,88.3,94.86,65911586,DHR
2016-02-29,86.42,89.88,82.86,89.27,54929910,DHR
2016-01-29,91.06,92.13,81.25,86.65,74049742,DHR
2015-12-31,96.95,97.49,91.11,92.88,62114187,DHR
2015-11-30,93.51,97.62,93.3,96.39,46086207,DHR
2015-10-30,85.27,94.61,83.85,93.31,72522876,DHR
2015-09-30,85.6,89.41,82.3,85.21,87321537,DHR
2015-08-31,91.52,92.92,82.67,87.02,59218767,DHR
2015-07-31,86.0,92.18,85.18,91.56,110714725,DHR
2015-06-30,86.5,87.435,84.12,85.59,73059886,DHR
2015-05-29,82.09,90.25,81.87,86.32,96881332,DHR
2015-04-30,84.78,85.99,81.59,81.88,65924039,DHR
2015-03-31,87.21,87.84,83.88,84.9,58548518,DHR
2015-02-27,82.44,88.1,81.6,87.28,45820007,DHR
2015-01-30,86.01,86.52,81.25,82.38,66834163,DHR
2014-12-31,83.11,87.49,81.85,85.71,57939137,DHR
2014-11-28,80.35,83.96,79.65,83.56,40983582,DHR
2014-10-31,75.7,80.69,70.12,80.4,88798944,DHR
2014-09-30,76.67,80.0,74.94,75.98,59968448,DHR
2014-08-29,73.9,77.59,73.02,76.61,54016800,DHR
2014-07-31,79.16,79.715,73.29,73.88,73094891,DHR
2014-06-30,78.6,81.14,77.83,78.73,51209200,DHR
2014-05-30,73.38,79.04,72.17,78.43,62822000,DHR
2014-04-30,75.08,76.7,71.75,73.38,73108800,DHR
2014-03-31,75.74,77.56,72.95,75.0,50838800,DHR
2014-02-28,74.53,77.54,71.89,76.49,53295600,DHR
2014-01-31,76.66,78.8,73.65,74.39,61465900,DHR
2013-12-31,74.59,77.39,72.88,77.2,47054900,DHR
2013-11-29,72.28,75.93,71.7,74.8,44855700,DHR
2013-10-31,69.45,72.82,66.83,72.09,57445800,DHR
2013-09-30,66.13,70.94,65.6075,69.32,49018600,DHR
2013-08-30,67.82,68.195,64.78,65.52,42766100,DHR
2013-07-31,63.74,69.02,63.16,67.34,67046400,DHR
2013-06-28,61.86,64.8,59.65,63.3,64439700,DHR
2013-05-31,60.67,64.39,60.095,61.82,59900400,DHR
2013-04-30,61.86,62.115,57.61,60.94,69165700,DHR
2013-03-28,61.25,62.9,60.715,62.15,48109300,DHR
2013-02-28,60.31,62.14,59.86,61.6,48978600,DHR
2013-01-31,56.96,61.49,56.17,59.93,74907900,DHR
2012-12-31,54.4,56.58,52.82,55.9,56086600,DHR
2012-11-30,52.0,54.07,51.32,53.97,79208200,DHR
2012-10-31,55.15,57.15,50.63,51.73,97337300,DHR
2012-09-28,53.67,56.11,52.57,55.15,62146000,DHR
2012-08-31,52.81,54.22,52.2,53.57,54139200,DHR
2012-07-31,52.08,53.41,49.28,52.81,67141400,DHR
2012-06-29,50.92,53.0,49.18,52.08,66951000,DHR
2012-05-31,54.02,55.0,51.32,51.97,67454000,DHR
2012-04-30,56.0,56.45,52.16,54.22,57471400,DHR
2012-03-30,52.86,56.05,52.04,56.0,53451300,DHR
2012-02-29,52.8,53.71,51.06,52.83,62317100,DHR
2012-01-31,48.04,53.2,47.5,52.51,59687700,DHR
2011-12-30,48.43,49.0,45.06,47.04,68933400,DHR
2011-11-30,47.03,50.15,44.39,48.38,69105400,DHR
2011-10-31,41.73,50.975,39.34,48.35,96281600,DHR
2011-09-30,45.61,46.91,41.36,41.94,106694800,DHR
2011-08-31,49.59,49.84,39.89,45.81,140995500,DHR
2011-07-29,52.96,55.66,47.8,49.11,78965200,DHR
2011-06-30,54.36,54.46,50.75,52.99,96465600,DHR
2011-05-31,55.61,55.82,52.82,54.53,62879600,DHR
2011-04-29,52.27,56.09,51.19,55.24,62647600,DHR
2011-03-31,50.69,52.37,48.96,51.9,70933000,DHR
2011-02-28,46.44,52.21,46.25,50.6,73633700,DHR
2011-01-31,47.51,47.96,45.63,46.06,61636400,DHR
2010-12-31,43.91,47.59,43.87,47.17,57472200,DHR
2010-11-30,43.57,45.0,42.43,43.25,62009800,DHR
2010-10-29,40.95,43.47,39.53,43.36,73246700,DHR
2010-09-30,36.72,41.56,36.72,40.61,70634000,DHR
2010-08-31,38.86,39.7,35.24,36.33,76338900,DHR
2010-07-30,37.27,38.94,35.67,38.41,96835400,DHR
2010-06-30,78.55,82.25,37.01,37.12,62612150,DHR
2010-05-28,84.04,87.53,75.32,79.38,59749400,DHR
2010-04-30,80.13,85.5,78.91,84.28,45809500,DHR
2010-03-31,73.96,81.1,73.73,79.91,42341900,DHR
