timestamp,open,high,low,close,volume,Ticker,Sector,PERatio,EPS,DividendYield
2016-04-29,63.66,73.06,63.5,72.18,117778170,BMY,Healthcare,93.8095,0.513,0.0314
2016-03-31,62.31,66.6835,60.98,63.88,144870211,BMY,Healthcare,93.8095,0.513,0.0314
2016-02-29,61.87,64.54,57.94,61.93,143154656,BMY,Healthcare,93.8095,0.513,0.0314
2016-01-29,67.45,68.9,60.0,62.16,165183823,BMY,Healthcare,93.8095,0.513,0.0314
2015-12-31,67.54,70.87,66.14,68.79,112892557,BMY,Healthcare,93.8095,0.513,0.0314
2021-01-08,61.59,68.1,59.73,65.37,124514696,C,Financial Services,12.9834,5.135,0.0307
2020-12-31,56.55,61.93,55.25,61.66,422881027,C,Financial Services,12.9834,5.135,0.0307
2020-11-30,41.86,57.24,41.2,55.07,524579711,C,Financial Services,12.9834,5.135,0.0307
2020-10-30,43.33,46.12,40.49,41.42,563204034,C,Financial Services,12.9834,5.135,0.0307
2020-09-30,50.88,53.64,41.29,43.11,634697787,C,Financial Services,12.9834,5.135,0.0307
2020-08-31,50.56,55.027,49.1599,51.12,365461417,C,Financial Services,12.9834,5.135,0.0307
2020-07-31,51.76,53.6,49.03,50.01,472608447,C,Financial Services,12.9834,5.135,0.0307
2020-06-30,48.14,62.47,47.82,51.1,713602116,C,Financial Services,12.9834,5.135,0.0307
2020-05-29,46.31,53.01,38.76,47.91,618756802,C,Financial Services,12.9834,5.135,0.0307
2020-04-30,39.14,50.65,36.67,48.56,667266541,C,Financial Services,12.9834,5.135,0.0307
2020-03-31,63.85,68.43,32.0,42.12,762116421,C,Financial Services,12.9834,5.135,0.0307
2020-02-28,74.7,80.77,61.34,63.46,302818495,C,Financial Services,12.9834,5.135,0.0307
2020-01-31,80.13,83.11,73.91,74.41,271431865,C,Financial Services,12.9834,5.135,0.0307
2019-12-31,75.42,80.42,72.5,79.89,254898025,C,Financial Services,12.9834,5.135,0.0307
2019-11-29,72.25,76.28,72.1,75.12,209238382,C,Financial Services,12.9834,5.135,0.0307
2019-10-31,69.57,74.28,64.79,71.86,282925218,C,Financial Services,12.9834,5.135,0.0307
2019-09-30,64.0,70.74,62.32,69.08,264803083,C,Financial Services,12.9834,5.135,0.0307
2019-08-30,70.67,71.09,60.72,64.35,339385502,C,Financial Services,12.9834,5.135,0.0307
2019-07-31,70.86,73.08,70.08,71.16,265247415,C,Financial Services,12.9834,5.135,0.0307
2019-06-28,62.1,70.21,61.94,70.03,260680431,C,Financial Services,12.9834,5.135,0.0307
2019-05-31,70.68,71.17,61.97,62.15,302717792,C,Financial Services,12.9834,5.135,0.0307
2019-04-30,62.85,71.94,62.82,70.7,281242205,C,Financial Services,12.9834,5.135,0.0307
2019-03-29,64.78,66.83,60.05,62.22,353947839,C,Financial Services,12.9834,5.135,0.0307
2019-02-28,64.25,65.43,61.01,63.98,259451969,C,Financial Services,12.9834,5.135,0.0307
2019-01-31,50.68,64.74,50.67,64.46,447394214,C,Financial Services,12.9834,5.135,0.0307
2018-12-31,66.04,66.46,48.42,52.06,535461810,C,Financial Services,12.9834,5.135,0.0307
2018-11-30,66.09,69.0,61.715,64.79,347615478,C,Financial Services,12.9834,5.135,0.0307
2018-10-31,72.24,73.98,63.18,65.46,438551440,C,Financial Services,12.9834,5.135,0.0307
2018-09-28,70.99,75.24,68.91,71.74,283436673,C,Financial Services,12.9834,5.135,0.0307
2018-08-31,72.5,73.21,68.08,71.24,280773159,C,Financial Services,12.9834,5.135,0.0307
2018-07-31,66.21,72.79,65.9,71.89,334720090,C,Financial Services,12.9834,5.135,0.0307
2018-06-29,67.49,69.17,64.38,66.92,370171003,C,Financial Services,12.9834,5.135,0.0307
2018-05-31,68.24,73.3,65.2,66.69,347514482,C,Financial Services,12.9834,5.135,0.0307
2018-04-30,68.33,73.38,66.55,68.27,372769537,C,Financial Services,12.9834,5.135,0.0307
2018-03-29,75.5,76.53,67.5,67.5,389830556,C,Financial Services,12.9834,5.135,0.0307
2018-02-28,78.27,79.23,71.0,75.49,341249917,C,Financial Services,12.9834,5.135,0.0307
2018-01-31,75.09,80.7,73.97,78.48,324076232,C,Financial Services,12.9834,5.135,0.0307
2017-12-29,75.71,77.92,73.78,74.41,323515180,C,Financial Services,12.9834,5.135,0.0307
2017-11-30,73.99,76.89,70.02,75.5,285868149,C,Financial Services,12.9834,5.135,0.0307
2017-10-31,73.07,76.14,70.91,73.5,355094574,C,Financial Services,12.9834,5.135,0.0307
2017-09-29,68.11,72.97,65.685,72.74,297924277,C,Financial Services,12.9834,5.135,0.0307
2017-08-31,69.09,69.86,65.86,68.03,342639708,C,Financial Services,12.9834,5.135,0.0307
2017-07-31,67.24,68.91,65.52,68.45,350168731,C,Financial Services,12.9834,5.135,0.0307
2017-06-30,60.89,67.75,60.165,66.88,397813653,C,Financial Services,12.9834,5.135,0.0307
2017-05-31,59.39,62.69,58.93,60.54,341588263,C,Financial Services,12.9834,5.135,0.0307
2017-04-28,59.93,61.02,57.55,59.12,316842634,C,Financial Services,12.9834,5.135,0.0307
2017-03-31,61.2,62.53,56.55,59.82,434012802,C,Financial Services,12.9834,5.135,0.0307
2017-02-28,56.72,60.95,55.23,59.81,333095067,C,Financial Services,12.9834,5.135,0.0307
2017-01-31,60.68,61.63,55.42,55.83,417575647,C,Financial Services,12.9834,5.135,0.0307
2016-12-30,56.77,61.3,55.93,59.43,450916084,C,Financial Services,12.9834,5.135,0.0307
2016-11-30,49.4,56.83,47.7,56.39,544768042,C,Financial Services,12.9834,5.135,0.0307
2016-10-31,47.02,50.6,46.78,49.15,347241680,C,Financial Services,12.9834,5.135,0.0307
2016-09-30,47.82,48.17,45.16,47.23,386502231,C,Financial Services,12.9834,5.135,0.0307
2016-08-31,43.92,48.18,42.5,47.74,369835529,C,Financial Services,12.9834,5.135,0.0307
2016-07-29,42.3,45.03,40.03,43.81,410656256,C,Financial Services,12.9834,5.135,0.0307
2016-06-30,46.04,47.06,38.31,42.39,578589424,C,Financial Services,12.9834,5.135,0.0307
2016-05-31,46.54,47.6,42.81,46.57,398263837,C,Financial Services,12.9834,5.135,0.0307
2016-04-29,41.52,47.84,39.95,46.28,436683909,C,Financial Services,12.9834,5.135,0.0307
2016-03-31,39.15,44.26,39.1,41.75,463118904,C,Financial Services,12.9834,5.135,0.0307
2016-02-29,42.36,42.83,34.52,38.85,591198777,C,Financial Services,12.9834,5.135,0.0307
2016-01-29,50.75,51.61,39.442,42.58,592040840,C,Financial Services,12.9834,5.135,0.0307
2015-12-31,54.4,55.33,50.5,51.75,359194036,C,Financial Services,12.9834,5.135,0.0307
2021-01-08,21.7,21.71,20.04,20.47,167761779,CCL,Consumer Cyclical,5.9852,2.722,0.1959
2020-12-31,20.99,24.38,19.23,21.66,1005805394,CCL,Consumer Cyclical,5.9852,2.722,0.1959
2020-11-30,13.49,22.25,12.93,19.98,1411647200,CCL,Consumer Cyclical,5.9852,2.722,0.1959
2020-10-30,15.43,16.17,12.11,13.71,781370093,CCL,Consumer Cyclical,5.9852,2.722,0.1959
2020-09-30,16.09,18.92,13.4,15.18,873663263,CCL,Consumer Cyclical,5.9852,2.722,0.1959
2020-08-31,13.48,17.34,12.83,16.48,764874735,CCL,Consumer Cyclical,5.9852,2.722,0.1959
2020-07-31,16.94,17.83,13.62,13.88,729831452,CCL,Consumer Cyclical,5.9852,2.722,0.1959
2020-06-30,15.98,25.275,14.92,16.42,1276437387,CCL,Consumer Cyclical,5.9852,2.722,0.1959
2020-05-29,14.9,18.16,11.0,15.74,1089108371,CCL,Consumer Cyclical,5.9852,2.722,0.1959
2020-04-30,12.6,16.83,7.8,15.9,2075094978,CCL,Consumer Cyclical,5.9852,2.722,0.1959
2020-03-31,32.71,33.34,7.9,13.17,1152452366,CCL,Consumer Cyclical,5.9852,2.722,0.1959
2020-02-28,43.75,45.04,30.19,33.46,200694180,CCL,Consumer Cyclical,5.9852,2.722,0.1959
2020-01-31,51.35,51.94,43.21,43.53,132231940,CCL,Consumer Cyclical,5.9852,2.722,0.1959
2019-12-31,45.16,51.74,43.27,50.83,91798629,CCL,Consumer Cyclical,5.9852,2.722,0.1959
2019-11-29,43.23,45.36,42.47,45.08,61740036,CCL,Consumer Cyclical,5.9852,2.722,0.1959
2019-10-31,43.8,44.86,39.9201,42.89,105615486,CCL,Consumer Cyclical,5.9852,2.722,0.1959
2019-09-30,43.82,50.87,42.92,43.71,97175764,CCL,Consumer Cyclical,5.9852,2.722,0.1959
2019-08-30,47.09,47.46,42.42,44.08,77631317,CCL,Consumer Cyclical,5.9852,2.722,0.1959
2019-07-31,46.76,47.61,44.785,47.23,84064257,CCL,Consumer Cyclical,5.9852,2.722,0.1959
2019-06-28,50.99,53.86,44.76,46.55,112276106,CCL,Consumer Cyclical,5.9852,2.722,0.1959
2019-05-31,55.6,56.04,50.72,51.19,77165947,CCL,Consumer Cyclical,5.9852,2.722,0.1959
2019-04-30,51.0,55.34,51.0,54.86,75334105,CCL,Consumer Cyclical,5.9852,2.722,0.1959
2019-03-29,58.34,58.68,49.91,50.72,99787419,CCL,Consumer Cyclical,5.9852,2.722,0.1959
2019-02-28,57.55,59.24,55.83,57.76,59065407,CCL,Consumer Cyclical,5.9852,2.722,0.1959
2019-01-31,48.94,58.05,47.33,57.58,92038529,CCL,Consumer Cyclical,5.9852,2.722,0.1959
2018-12-31,60.6,61.31,45.64,49.3,94958899,CCL,Consumer Cyclical,5.9852,2.722,0.1959
2018-11-30,56.39,62.52,56.12,60.29,77501526,CCL,Consumer Cyclical,5.9852,2.722,0.1959
2018-10-31,63.72,64.7699,53.47,56.04,93432202,CCL,Consumer Cyclical,5.9852,2.722,0.1959
2018-09-28,61.21,67.69,60.76,63.77,84012102,CCL,Consumer Cyclical,5.9852,2.722,0.1959
2018-08-31,59.16,62.53,57.22,61.49,73069814,CCL,Consumer Cyclical,5.9852,2.722,0.1959
2018-07-31,56.83,59.775,56.45,59.24,79745370,CCL,Consumer Cyclical,5.9852,2.722,0.1959
2018-06-29,62.68,65.42,56.79,57.31,112846022,CCL,Consumer Cyclical,5.9852,2.722,0.1959
2018-05-31,63.24,66.0,62.14,62.28,75518311,CCL,Consumer Cyclical,5.9852,2.722,0.1959
2018-04-30,65.68,66.75,61.89,63.06,80872200,CCL,Consumer Cyclical,5.9852,2.722,0.1959
2018-03-29,66.61,69.11,64.25,65.58,73884498,CCL,Consumer Cyclical,5.9852,2.722,0.1959
2018-02-28,71.93,72.29,64.801,66.91,54985836,CCL,Consumer Cyclical,5.9852,2.722,0.1959
2018-01-31,67.22,72.7,65.95,71.61,71241616,CCL,Consumer Cyclical,5.9852,2.722,0.1959
2017-12-29,65.32,69.17,64.67,66.37,61796323,CCL,Consumer Cyclical,5.9852,2.722,0.1959
2017-11-30,66.58,67.81,63.6,65.64,60649845,CCL,Consumer Cyclical,5.9852,2.722,0.1959
2017-10-31,64.06,68.5,63.9,66.39,65173690,CCL,Consumer Cyclical,5.9852,2.722,0.1959
2017-09-29,69.82,69.89,63.01,64.57,90794517,CCL,Consumer Cyclical,5.9852,2.722,0.1959
2017-08-31,67.5,69.55,67.06,69.48,62171925,CCL,Consumer Cyclical,5.9852,2.722,0.1959
2017-07-31,65.65,67.8,65.07,66.78,51531773,CCL,Consumer Cyclical,5.9852,2.722,0.1959
2017-06-30,64.31,67.3,62.67,65.57,74947048,CCL,Consumer Cyclical,5.9852,2.722,0.1959
2017-05-31,61.78,64.33,59.68,64.07,60231125,CCL,Consumer Cyclical,5.9852,2.722,0.1959
2017-04-28,59.0,62.5,57.39,61.77,67673398,CCL,Consumer Cyclical,5.9852,2.722,0.1959
2017-03-31,56.51,60.24,55.07,58.91,78000333,CCL,Consumer Cyclical,5.9852,2.722,0.1959
2017-02-28,55.27,56.93,54.75,55.95,51327477,CCL,Consumer Cyclical,5.9852,2.722,0.1959
2017-01-31,52.23,57.79,51.74,55.38,64873048,CCL,Consumer Cyclical,5.9852,2.722,0.1959
2016-12-30,50.85,53.67,49.73,52.06,84172073,CCL,Consumer Cyclical,5.9852,2.722,0.1959
2016-11-30,49.09,53.27,47.93,51.41,69714965,CCL,Consumer Cyclical,5.9852,2.722,0.1959
2016-10-31,48.74,49.64,45.9153,49.1,79883484,CCL,Consumer Cyclical,5.9852,2.722,0.1959
2016-09-30,48.05,49.23,44.11,48.82,131023195,CCL,Consumer Cyclical,5.9852,2.722,0.1959
2016-08-31,46.58,47.98,45.01,47.8,92712109,CCL,Consumer Cyclical,5.9852,2.722,0.1959
2016-07-29,44.72,47.41,43.06,46.72,85129070,CCL,Consumer Cyclical,5.9852,2.722,0.1959
2016-06-30,47.28,50.0,42.94,44.2,118401833,CCL,Consumer Cyclical,5.9852,2.722,0.1959
2016-05-31,49.33,51.29,47.3,47.74,88294047,CCL,Consumer Cyclical,5.9852,2.722,0.1959
2016-04-29,52.2,53.205,48.13,49.05,86941398,CCL,Consumer Cyclical,5.9852,2.722,0.1959
2016-03-31,48.59,53.05,45.74,52.77,108867318,CCL,Consumer Cyclical,5.9852,2.722,0.1959
2016-02-29,48.1,49.13,40.52,47.96,141003352,CCL,Consumer Cyclical,5.9852,2.722,0.1959
2016-01-29,54.16,54.9,45.81,48.13,136163493,CCL,Consumer Cyclical,5.9852,2.722,0.1959
2015-12-31,51.13,55.77,49.145,54.48,96680408,CCL,Consumer Cyclical,5.9852,2.722,0.1959
2021-01-08,209.14,223.11,190.8812,220.8,13029736,CI,Healthcare,15.8094,14.246,0.0182
2020-12-31,213.53,220.38,191.53,208.18,37324833,CI,Healthcare,15.8094,14.246,0.0182
2020-11-30,169.89,224.96,167.61,209.14,49009662,CI,Healthcare,15.8094,14.246,0.0182
2020-10-30,169.35,184.7,160.37,166.97,36301442,CI,Healthcare,15.8094,14.246,0.0182
2020-09-30,176.0,185.25,158.84,169.41,45332213,CI,Healthcare,15.8094,14.246,0.0182
2020-08-31,173.89,187.2,170.84,177.37,36308211,CI,Healthcare,15.8094,14.246,0.0182
2020-07-31,187.96,194.52,170.79,172.69,43108933,CI,Healthcare,15.8094,14.246,0.0182
2020-06-30,196.44,217.3,181.0605,187.65,38102104,CI,Healthcare,15.8094,14.246,0.0182
2020-05-29,192.0,205.0,176.521,197.32,28200725,CI,Healthcare,15.8094,14.246,0.0182
2020-04-30,169.72,202.75,159.39,195.78,46339400,CI,Healthcare,15.8094,14.246,0.0182
2020-03-31,183.41,211.94,118.5,177.18,91748648,CI,Healthcare,15.8094,14.246,0.0182
2020-02-28,193.82,224.64,174.22,182.94,46873106,CI,Healthcare,15.8094,14.246,0.0182
2020-01-31,205.39,214.44,191.09,192.38,35636333,CI,Healthcare,15.8094,14.246,0.0182
2019-12-31,199.92,207.28,188.8,204.49,38618587,CI,Healthcare,15.8094,14.246,0.0182
2019-11-29,179.21,205.24,178.0,199.92,38869319,CI,Healthcare,15.8094,14.246,0.0182
2019-10-31,152.96,179.5,146.5,178.46,48817269,CI,Healthcare,15.8094,14.246,0.0182
2019-09-30,152.82,166.96,148.13,151.79,46574990,CI,Healthcare,15.8094,14.246,0.0182
2019-08-30,170.04,173.01,145.505,153.97,42763661,CI,Healthcare,15.8094,14.246,0.0182
2019-07-31,158.92,185.77,157.32,169.92,45204795,CI,Healthcare,15.8094,14.246,0.0182
2019-06-28,147.61,162.61,147.5,157.55,34804798,CI,Healthcare,15.8094,14.246,0.0182
2019-05-31,158.92,163.99,144.425,148.02,58565388,CI,Healthcare,15.8094,14.246,0.0182
2019-04-30,162.62,170.89,141.95,158.84,68228834,CI,Healthcare,15.8094,14.246,0.0182
2019-03-29,176.0,180.34,158.58,160.82,54117386,CI,Healthcare,15.8094,14.246,0.0182
2019-02-28,195.0,199.38,173.24,174.44,59131173,CI,Healthcare,15.8094,14.246,0.0182
2019-01-31,187.69,202.05,184.3,199.81,58115235,CI,Healthcare,15.8094,14.246,0.0182
2018-12-31,224.82,226.605,176.52,189.92,69049621,CI,Healthcare,15.8094,14.246,0.0182
2018-11-30,219.01,223.96,207.1868,223.38,47477897,CI,Healthcare,15.8094,14.246,0.0182
2018-10-31,209.22,216.0,201.225,213.81,54153918,CI,Healthcare,15.8094,14.246,0.0182
2018-09-28,187.49,208.73,181.78,208.25,55894292,CI,Healthcare,15.8094,14.246,0.0182
2018-08-31,179.89,193.37,178.57,188.34,67919078,CI,Healthcare,15.8094,14.246,0.0182
2018-07-31,169.47,181.66,166.88,179.42,41555424,CI,Healthcare,15.8094,14.246,0.0182
2018-06-29,170.21,182.1,163.97,169.95,43196854,CI,Healthcare,15.8094,14.246,0.0182
2018-05-31,172.01,179.99,166.25,169.37,40150521,CI,Healthcare,15.8094,14.246,0.0182
2018-04-30,168.85,177.81,163.8043,171.82,41721956,CI,Healthcare,15.8094,14.246,0.0182
2018-03-29,195.41,196.13,163.02,167.74,90241089,CI,Healthcare,15.8094,14.246,0.0182
2018-02-28,207.32,209.64,187.14,195.89,29044186,CI,Healthcare,15.8094,14.246,0.0182
2018-01-31,204.14,227.13,201.3,208.35,27396371,CI,Healthcare,15.8094,14.246,0.0182
2017-12-29,211.62,211.96,202.2401,203.09,24200389,CI,Healthcare,15.8094,14.246,0.0182
2017-11-30,198.2,212.455,195.25,211.73,27633857,CI,Healthcare,15.8094,14.246,0.0182
2017-10-31,187.71,202.5,183.08,197.22,30582874,CI,Healthcare,15.8094,14.246,0.0182
2017-09-29,182.68,188.36,180.04,186.94,25828869,CI,Healthcare,15.8094,14.246,0.0182
2017-08-31,174.0,182.18,170.55,182.06,26426181,CI,Healthcare,15.8094,14.246,0.0182
2017-07-31,168.27,175.8,166.805,173.56,22567630,CI,Healthcare,15.8094,14.246,0.0182
2017-06-30,161.79,173.21,161.2,167.39,38662835,CI,Healthcare,15.8094,14.246,0.0182
2017-05-31,156.68,164.88,155.32,161.23,27976047,CI,Healthcare,15.8094,14.246,0.0182
2017-04-28,146.7,159.075,146.7,156.37,21719167,CI,Healthcare,15.8094,14.246,0.0182
2017-03-31,150.0,154.83,143.85,146.49,29938923,CI,Healthcare,15.8094,14.246,0.0182
2017-02-28,147.0,150.69,141.93,148.9,29641077,CI,Healthcare,15.8094,14.246,0.0182
2017-01-31,133.91,149.23,133.52,146.22,26580922,CI,Healthcare,15.8094,14.246,0.0182
2016-12-30,134.17,140.7,131.03,133.39,24220754,CI,Healthcare,15.8094,14.246,0.0182
2016-11-30,119.55,142.0,115.03,134.74,32289078,CI,Healthcare,15.8094,14.246,0.0182
2016-10-31,129.8,130.22,116.3,118.83,22487860,CI,Healthcare,15.8094,14.246,0.0182
2016-09-30,128.58,133.57,125.92,130.32,23325263,CI,Healthcare,15.8094,14.246,0.0182
2016-08-31,128.75,134.49,123.53,128.26,31141153,CI,Healthcare,15.8094,14.246,0.0182
2016-07-29,128.33,148.99,125.335,128.96,48867170,CI,Healthcare,15.8094,14.246,0.0182
2016-06-30,127.63,131.77,121.87,127.99,33417316,CI,Healthcare,15.8094,14.246,0.0182
2016-05-31,139.24,139.79,124.52,128.11,35023447,CI,Healthcare,15.8094,14.246,0.0182
2016-04-29,136.72,142.91,129.45,138.54,30837908,CI,Healthcare,15.8094,14.246,0.0182
2016-03-31,140.64,145.75,136.18,137.24,22090470,CI,Healthcare,15.8094,14.246,0.0182
2016-02-29,133.34,143.23,123.54,139.61,25292994,CI,Healthcare,15.8094,14.246,0.0182
2016-01-29,144.71,148.14,129.11,133.6,32929248,CI,Healthcare,15.8094,14.246,0.0182
2015-12-31,135.28,148.55,135.05,146.33,30361018,CI,Healthcare,15.8094,14.246,0.0182
2021-01-08,1386.68,1410.51,1312.335,1402.44,1649232,CMG,Consumer Cyclical,167.6202,8.362,0.0
2020-12-31,1290.0,1435.522,1275.21,1386.71,5891114,CMG,Consumer Cyclical,167.6202,8.362,0.0
2020-11-30,1210.0,1346.0,1172.29,1289.43,6173718,CMG,Consumer Cyclical,167.6202,8.362,0.0
2020-10-30,1255.57,1366.66,1191.31,1201.48,9080785,CMG,Consumer Cyclical,167.6202,8.362,0.0
2020-09-30,1325.0,1384.4612,1180.0001,1243.71,7390997,CMG,Consumer Cyclical,167.6202,8.362,0.0
2020-08-31,1153.28,1325.0,1132.9712,1310.28,4798684,CMG,Consumer Cyclical,167.6202,8.362,0.0
2020-07-31,1053.85,1187.0,1048.04,1155.16,8283864,CMG,Consumer Cyclical,167.6202,8.362,0.0
2020-06-30,1012.81,1074.0,964.5021,1052.36,8667008,CMG,Consumer Cyclical,167.6202,8.362,0.0
2020-05-29,858.77,1087.0,856.5,1003.91,11402524,CMG,Consumer Cyclical,167.6202,8.362,0.0
2020-04-30,630.02,909.88,599.78,878.55,16983507,CMG,Consumer Cyclical,167.6202,8.362,0.0
2020-03-31,779.52,781.7806,415.0,654.4,24002374,CMG,Consumer Cyclical,167.6202,8.362,0.0
2020-02-28,868.0,940.2824,702.95,773.58,11930167,CMG,Consumer Cyclical,167.6202,8.362,0.0
2020-01-31,839.97,888.581,837.53,866.76,6555620,CMG,Consumer Cyclical,167.6202,8.362,0.0
2019-12-31,813.11,842.27,798.02,837.11,6834778,CMG,Consumer Cyclical,167.6202,8.362,0.0
2019-11-29,778.26,825.6,728.0,813.92,9134530,CMG,Consumer Cyclical,167.6202,8.362,0.0
2019-10-31,845.08,856.75,758.88,778.16,13064651,CMG,Consumer Cyclical,167.6202,8.362,0.0
2019-09-30,833.0,857.9,779.7801,840.47,10145971,CMG,Consumer Cyclical,167.6202,8.362,0.0
2019-08-30,794.73,848.84,770.53,838.42,8373488,CMG,Consumer Cyclical,167.6202,8.362,0.0
2019-07-31,738.43,811.95,717.24,795.53,11421854,CMG,Consumer Cyclical,167.6202,8.362,0.0
2019-06-28,657.63,749.245,636.73,732.88,9412832,CMG,Consumer Cyclical,167.6202,8.362,0.0
2019-05-31,688.86,727.0,656.1424,659.97,11893050,CMG,Consumer Cyclical,167.6202,8.362,0.0
2019-04-30,712.15,721.21,658.5,688.04,14465299,CMG,Consumer Cyclical,167.6202,8.362,0.0
2019-03-29,610.1,711.49,604.64,710.31,12358193,CMG,Consumer Cyclical,167.6202,8.362,0.0
2019-02-28,529.48,612.6008,519.09,607.53,15774581,CMG,Consumer Cyclical,167.6202,8.362,0.0
2019-01-31,427.83,543.9,423.98,529.61,15680278,CMG,Consumer Cyclical,167.6202,8.362,0.0
2018-12-31,477.52,483.08,383.2,431.79,12446786,CMG,Consumer Cyclical,167.6202,8.362,0.0
2018-11-30,462.0,500.98,454.37,473.21,13163355,CMG,Consumer Cyclical,167.6202,8.362,0.0
2018-10-31,446.97,470.775,411.55,460.33,19263664,CMG,Consumer Cyclical,167.6202,8.362,0.0
2018-09-28,476.19,497.865,453.67,454.52,11531239,CMG,Consumer Cyclical,167.6202,8.362,0.0
2018-08-31,435.0,530.68,429.0101,475.18,19937012,CMG,Consumer Cyclical,167.6202,8.362,0.0
2018-07-31,427.98,483.29,424.36,433.66,16843331,CMG,Consumer Cyclical,167.6202,8.362,0.0
2018-06-29,431.59,474.46,415.06,431.37,16246628,CMG,Consumer Cyclical,167.6202,8.362,0.0
2018-05-31,423.29,447.705,415.24,430.18,15153568,CMG,Consumer Cyclical,167.6202,8.362,0.0
2018-04-30,322.24,433.0,307.7,423.33,26197729,CMG,Consumer Cyclical,167.6202,8.362,0.0
2018-03-29,318.26,344.34,309.031,323.11,15693797,CMG,Consumer Cyclical,167.6202,8.362,0.0
2018-02-28,314.06,330.14,247.515,318.41,37941285,CMG,Consumer Cyclical,167.6202,8.362,0.0
2018-01-31,290.9,345.88,289.0001,324.76,21317681,CMG,Consumer Cyclical,167.6202,8.362,0.0
2017-12-29,302.4,333.33,286.4011,289.03,22181715,CMG,Consumer Cyclical,167.6202,8.362,0.0
2017-11-30,271.9,308.175,263.0,304.39,23689896,CMG,Consumer Cyclical,167.6202,8.362,0.0
2017-10-31,307.91,331.99,264.9,271.9,29570431,CMG,Consumer Cyclical,167.6202,8.362,0.0
2017-09-29,316.94,326.45,295.11,307.83,24664646,CMG,Consumer Cyclical,167.6202,8.362,0.0
2017-08-31,344.08,355.48,296.0,316.71,27678463,CMG,Consumer Cyclical,167.6202,8.362,0.0
2017-07-31,415.81,419.73,336.52,343.77,41332927,CMG,Consumer Cyclical,167.6202,8.362,0.0
2017-06-30,479.81,487.52,410.98,416.1,20978985,CMG,Consumer Cyclical,167.6202,8.362,0.0
2017-05-31,473.01,499.0,465.99,477.35,15842638,CMG,Consumer Cyclical,167.6202,8.362,0.0
2017-04-28,449.2,497.48,445.25,474.47,19039603,CMG,Consumer Cyclical,167.6202,8.362,0.0
2017-03-31,422.51,453.08,394.19,445.52,17931038,CMG,Consumer Cyclical,167.6202,8.362,0.0
2017-02-28,420.31,434.69,395.08,418.74,18942438,CMG,Consumer Cyclical,167.6202,8.362,0.0
2017-01-31,379.11,425.61,372.87,421.44,18167254,CMG,Consumer Cyclical,167.6202,8.362,0.0
2016-12-30,396.99,410.83,362.45,377.32,25261232,CMG,Consumer Cyclical,167.6202,8.362,0.0
2016-11-30,360.28,419.3,352.96,396.33,25404317,CMG,Consumer Cyclical,167.6202,8.362,0.0
2016-10-31,423.03,440.0,360.15,360.76,28915757,CMG,Consumer Cyclical,167.6202,8.362,0.0
2016-09-30,415.81,441.2,395.11,423.5,23306603,CMG,Consumer Cyclical,167.6202,8.362,0.0
2016-08-31,423.6,426.62,387.01,413.73,21766228,CMG,Consumer Cyclical,167.6202,8.362,0.0
2016-07-29,400.0,444.13,386.1,423.99,25311558,CMG,Consumer Cyclical,167.6202,8.362,0.0
2016-06-30,442.11,447.08,384.77,402.76,25344375,CMG,Consumer Cyclical,167.6202,8.362,0.0
2016-05-31,422.0,467.0,420.33,441.96,19354352,CMG,Consumer Cyclical,167.6202,8.362,0.0
2016-04-29,459.3,473.17,415.0,420.97,23477168,CMG,Consumer Cyclical,167.6202,8.362,0.0
2016-03-31,514.25,542.5,452.78,470.97,31523283,CMG,Consumer Cyclical,167.6202,8.362,0.0
2016-02-29,476.12,530.85,435.865,509.16,31304149,CMG,Consumer Cyclical,167.6202,8.362,0.0
2016-01-29,468.7,478.37,399.1404,452.97,38308075,CMG,Consumer Cyclical,167.6202,8.362,0.0
2015-12-31,583.28,589.15,477.97,479.85,40639489,CMG,Consumer Cyclical,167.6202,8.362,0.0
2021-01-08,40.5,45.48,39.18,44.7,51123453,COP,Energy,14.0273,2.095,0.0379
2020-12-31,40.9,44.35,38.77,39.99,238082325,COP,Energy,14.0273,2.095,0.0379
2020-11-30,29.42,45.359,28.51,39.56,291936435,COP,Energy,14.0273,2.095,0.0379
2020-10-30,32.23,36.0,27.53,28.62,250746661,COP,Energy,14.0273,2.095,0.0379
2020-09-30,37.42,37.6,32.1703,32.84,173479723,COP,Energy,14.0273,2.095,0.0379
2020-08-31,37.27,41.825,36.47,37.89,128310458,COP,Energy,14.0273,2.095,0.0379
2020-07-31,42.35,42.87,35.9,37.39,143071723,COP,Energy,14.0273,2.095,0.0379
2020-06-30,42.26,50.79,39.92,42.02,166328965,COP,Energy,14.0273,2.095,0.0379
2020-05-29,40.54,45.12,37.78,42.18,155845378,COP,Energy,14.0273,2.095,0.0379
2020-04-30,29.32,43.58,28.83,42.1,243762552,COP,Energy,14.0273,2.095,0.0379
2020-03-31,49.32,51.49,20.84,30.8,342455575,COP,Energy,14.0273,2.095,0.0379
2020-02-28,59.41,61.15,45.12,48.42,157105604,COP,Energy,14.0273,2.095,0.0379
2020-01-31,65.28,67.13,59.12,59.43,124230982,COP,Energy,14.0273,2.095,0.0379
2019-12-31,60.24,65.74,58.61,65.03,121740760,COP,Energy,14.0273,2.095,0.0379
2019-11-29,55.65,61.39,55.47,59.94,125127916,COP,Energy,14.0273,2.095,0.0379
